 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
5:39:12 AM,22-07-23,26.5,22,0.69,0.54,0.36,1.68,3.7,3.4,0.94,3.96,3.83,0.72,9.54,16.56,1.9,4.38,54.31,1.68,66.71,,,,,
5:39:13 AM,22-07-23,26.5,22,0.69,0.55,0.38,1.65,3.65,3.78,0.86,3.79,3.6,0.76,9.8,15.81,1.92,4.45,54.8,1.66,65.84,,,,,
5:39:13 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.67,3.59,3.66,0.97,3.84,3.73,0.71,9.65,15.81,1.85,4.45,53.57,1.68,68.04,,,,,
5:39:14 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.65,3.57,3.84,0.86,3.77,3.35,0.68,10.12,16.18,1.91,4.41,54.96,1.72,65.55,,,,,
5:39:14 AM,22-07-23,26.4,22,0.69,0.54,0.39,1.68,3.62,3.69,0.94,3.83,4.57,0.66,8.81,15.81,1.9,4.45,54.31,1.68,66.71,,,,,
5:39:15 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.49,0.94,3.92,3.73,0.72,9.65,15.36,1.9,4.5,53.57,1.68,68.04,,,,,
5:39:15 AM,22-07-23,26.5,22,0.69,0.54,0.42,1.67,3.55,3.78,0.91,3.79,3.79,0.73,9.57,14.49,1.91,4.59,54.31,1.68,66.71,,,,,
5:39:16 AM,22-07-23,26.5,22,0.69,0.54,0.42,1.68,3.55,2.91,0.98,4.22,3.32,0.74,10.16,14.66,1.94,4.57,53.33,1.66,68.49,,,,,
5:39:17 AM,22-07-23,26.5,22,0.69,0.54,0.38,1.68,3.63,3.84,0.87,3.77,3.6,0.65,9.8,15.63,1.91,4.47,54.39,1.68,66.56,,,,,
5:39:17 AM,22-07-23,26.5,22,0.69,0.54,0.41,1.68,3.56,3.03,1.07,4.15,3.96,0.78,9.39,14.49,1.89,4.59,54.31,1.67,66.71,,,,,
5:39:18 AM,22-07-23,26.4,22,0.69,0.54,0.42,1.66,3.55,3.38,0.91,3.97,3.48,0.74,9.96,15.72,1.94,4.46,54.31,1.68,66.71,,,,,
5:39:18 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.69,3.55,3.46,0.89,3.93,4.99,0.73,8.46,15.81,1.91,4.45,53.57,1.69,68.04,,,,,
5:39:19 AM,22-07-23,26.4,22,0.69,0.54,0.42,1.67,3.54,3.87,0.9,3.76,3.41,0.66,10.04,16.37,1.86,4.4,55.21,1.65,65.13,,,,,
5:39:19 AM,22-07-23,26.4,22,0.69,0.54,0.43,1.67,3.52,3.72,0.98,3.82,3.57,0.73,9.84,16.27,1.92,4.4,53.65,1.67,67.89,,,,,
5:39:20 AM,22-07-23,26.4,22,0.69,0.54,0.36,1.68,3.7,3.63,0.9,3.86,3.63,0.75,9.76,15.72,1.9,4.46,53.49,1.68,68.19,,,,,
5:39:20 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.68,3.58,3.08,0.95,4.12,3.79,0.77,9.57,15.72,1.9,4.46,53,1.68,69.1,,,,,
5:39:21 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.7,3.59,3.93,0.94,3.73,3.2,0.74,10.33,16.27,1.9,4.4,54.72,1.69,65.98,,,,,
5:39:21 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.69,3.57,3.52,0.95,3.91,3.66,0.71,9.72,15.72,1.9,4.46,54.14,1.69,67,,,,,
5:39:22 AM,22-07-23,26.4,22,0.69,0.54,0.36,1.67,3.71,3.84,0.94,3.77,3.2,0.68,10.33,16.09,1.93,4.42,56.12,1.58,63.6,,,,,
5:39:22 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.68,3.58,3.6,0.94,3.87,3.57,0.71,9.84,14.66,1.9,4.57,54.31,1.68,66.71,,,,,
5:39:23 AM,22-07-23,26.4,22,0.69,0.55,0.38,1.69,3.64,4.12,0.94,3.66,3.54,0.71,9.88,15.9,1.88,4.44,53.82,1.67,67.59,,,,,
5:39:23 AM,22-07-23,26.4,22,0.69,0.54,0.38,1.69,3.65,3.87,0.94,3.76,3.76,0.69,9.61,16.09,1.9,4.42,53.73,1.68,67.74,,,,,
5:39:24 AM,22-07-23,26.4,22,0.69,0.55,0.39,1.7,3.63,3.84,0.87,3.77,3.57,0.72,9.84,15.99,1.95,4.43,54.47,1.62,66.42,,,,,
5:39:24 AM,22-07-23,26.4,22,0.69,0.54,0.37,1.68,3.67,3.52,0.94,3.91,4.8,0.73,8.62,16.27,1.89,4.4,53.65,1.67,67.89,,,,,
5:39:25 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.81,0.94,3.78,3.51,0.66,9.92,16.09,1.89,4.42,54.31,1.61,66.71,,,,,
5:39:25 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.11,0.97,4.11,3.83,0.71,9.54,15.63,1.89,4.47,54.63,1.69,66.13,,,,,
5:39:26 AM,22-07-23,26.4,22,0.69,0.54,0.38,1.71,3.65,3.84,0.94,3.77,3.79,0.68,9.57,17.04,1.92,4.33,53.17,1.66,68.8,,,,,
5:39:27 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.67,3.55,3.66,0.94,3.84,4.38,0.74,8.97,15.72,1.9,4.46,54.22,1.64,66.86,,,,,
5:39:27 AM,22-07-23,26.4,22,0.69,0.54,0.34,1.68,3.76,4.09,0.94,3.68,3.48,0.7,9.96,15.99,1.88,4.43,54.47,1.72,66.42,,,,,
5:39:28 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.68,3.56,3.38,0.93,3.97,3.93,0.72,9.43,15.72,1.91,4.46,54.06,1.68,67.15,,,,,
5:39:28 AM,22-07-23,26.4,22,0.69,0.54,0.38,1.68,3.63,3.84,0.94,3.77,3.89,0.69,9.46,16.27,1.92,4.4,54.96,1.71,65.55,,,,,
5:39:29 AM,22-07-23,26.4,22,0.69,0.55,0.41,1.68,3.55,3.75,0.97,3.81,3.6,0.71,9.8,16.46,1.89,4.39,54.22,1.68,66.86,,,,,
5:39:29 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.81,0.95,3.78,3.29,0.73,10.21,15.18,1.82,4.52,53.41,1.64,68.34,,,,,
5:39:30 AM,22-07-23,26.4,22,0.69,0.54,0.41,1.68,3.56,4.18,0.94,3.64,3.93,0.73,9.43,13.99,1.9,4.65,54.06,1.67,67.15,,,,,
5:39:30 AM,22-07-23,26.4,22,0.69,0.54,0.39,1.69,3.62,3.87,0.93,3.76,3.38,0.68,10.08,15.72,1.91,4.46,54.14,1.68,67,,,,,
5:39:31 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.6,4.38,0.92,3.57,3.79,0.72,9.57,16.37,1.92,4.4,53.98,1.69,67.3,,,,,
5:39:31 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.69,3.59,3.81,0.94,3.78,3.41,0.73,10.04,16.46,1.92,4.39,53.33,1.68,68.49,,,,,
5:39:32 AM,22-07-23,26.4,22,0.69,0.55,0.44,1.65,3.5,4.09,0.95,3.68,3.66,0.72,9.72,15.72,1.89,4.46,53.82,1.6,67.59,,,,,
5:39:32 AM,22-07-23,26.4,22,0.69,0.54,0.49,1.69,3.4,4.09,0.92,3.68,2.76,0.73,11.05,15.72,1.91,4.46,54.55,1.68,66.27,,,,,
5:39:33 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.19,0.94,4.06,3.79,0.75,9.57,15.18,1.87,4.52,53.98,1.67,67.3,,,,,
5:39:33 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.68,3.59,3.81,1.03,3.78,3.6,0.73,9.8,15.54,1.81,4.48,54.31,1.79,66.71,,,,,
5:39:34 AM,22-07-23,26.4,22,0.69,0.54,0.37,1.68,3.67,3.84,0.94,3.77,3.57,0.73,9.84,16.46,1.9,4.39,54.22,1.67,66.86,,,,,
5:39:34 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.69,3.59,3.06,0.88,4.13,4.1,0.73,9.25,15.9,1.88,4.44,54.06,1.68,67.15,,,,,
5:39:35 AM,22-07-23,26.4,22,0.69,0.54,0.36,1.67,3.71,3.96,0.9,3.72,3.6,0.66,9.8,15.63,1.92,4.47,54.55,1.64,66.27,,,,,
5:39:36 AM,22-07-23,26.4,22,0.69,0.54,0.4,1.69,3.6,3.16,0.94,4.08,5.19,0.73,8.31,15.72,1.89,4.46,54.47,1.63,66.42,,,,,
5:39:36 AM,22-07-23,26.4,22,0.69,0.54,0.39,1.67,3.61,3.69,0.96,3.83,3.7,0.66,9.69,16.09,1.9,4.42,54.31,1.67,66.71,,,,,
5:39:37 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.68,3.54,3.6,0.88,3.87,2.84,0.69,10.91,15.99,1.87,4.43,54.47,1.65,66.42,,,,,
5:39:37 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.62,3.55,4.22,0.94,3.63,3.73,0.71,9.65,15.18,1.9,4.52,53.73,1.67,67.74,,,,,
5:39:38 AM,22-07-23,26.4,23,0.69,0.55,0.35,1.64,3.71,4.15,0.92,3.65,3.7,0.69,9.69,15.36,1.99,4.5,54.39,1.7,66.56,,,,,
5:39:38 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.66,3.54,3.49,0.97,3.92,3.66,0.71,9.72,15.27,1.9,4.51,53.9,1.68,67.45,,,,,
5:39:39 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.66,3.63,3.69,1,3.83,2.86,0.7,10.87,14.58,1.9,4.58,53.57,1.62,68.04,,,,,
5:39:39 AM,22-07-23,26.4,23,0.69,0.54,0.4,1.68,3.6,3.75,0.94,3.81,3.73,0.72,9.65,16.27,1.9,4.4,53.98,1.69,67.3,,,,,
5:39:40 AM,22-07-23,26.4,23,0.69,0.55,0.41,1.68,3.56,3.46,0.94,3.93,3.76,0.74,9.61,14.58,1.89,4.58,53.33,1.69,68.49,,,,,
5:39:40 AM,22-07-23,26.4,23,0.69,0.55,0.37,1.7,3.67,4.15,0.89,3.65,3.86,0.72,9.5,16.18,1.88,4.41,54.22,1.68,66.86,,,,,
5:39:41 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.62,3.57,3.43,0.98,3.95,3.51,0.73,9.92,16.18,1.9,4.41,54.22,1.67,66.86,,,,,
5:39:41 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.7,3.63,4.09,0.94,3.68,3.63,0.74,9.76,14.32,1.92,4.61,55.95,1.68,63.87,,,,,
5:39:42 AM,22-07-23,26.4,23,0.69,0.55,0.41,1.68,3.58,3.72,0.94,3.82,4.64,0.72,8.74,15.81,1.9,4.45,53.25,1.68,68.64,,,,,
5:39:42 AM,22-07-23,26.4,23,0.69,0.54,0.43,1.69,3.52,3.66,0.93,3.84,3.32,0.74,10.16,15.45,1.94,4.49,54.39,1.67,66.56,,,,,
5:39:43 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.68,3.63,3.78,0.94,3.79,3.66,0.72,9.72,15.54,1.9,4.48,54.55,1.68,66.27,,,,,
5:39:43 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.68,3.54,3.9,0.99,3.75,3.7,0.75,9.69,16.09,1.87,4.42,54.31,1.74,66.71,,,,,
5:39:44 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.68,3.57,3.69,0.94,3.83,3.76,0.73,9.61,14.75,1.9,4.56,53.9,1.68,67.45,,,,,
5:39:44 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.62,3.61,3.81,0.87,3.78,3.03,0.63,10.59,16.65,1.92,4.37,54.55,1.67,66.27,,,,,
5:39:45 AM,22-07-23,26.5,23,0.69,0.54,0.39,1.7,3.61,3.06,0.94,4.13,3.57,0.73,9.84,15.72,1.9,4.46,53.73,1.67,67.74,,,,,
5:39:46 AM,22-07-23,26.5,23,0.69,0.54,0.41,1.68,3.58,3.9,0.93,3.75,3,0.67,10.64,16.37,1.86,4.4,54.14,1.68,67,,,,,
5:39:46 AM,22-07-23,26.5,23,0.69,0.55,0.42,1.68,3.55,4.32,0.96,3.6,3.63,0.65,9.76,15.18,1.9,4.52,53.65,1.7,67.89,,,,,
5:39:47 AM,22-07-23,26.5,23,0.69,0.55,0.37,1.64,3.67,3.29,0.9,4.01,3.06,0.75,10.55,15.72,1.91,4.46,54.63,1.68,66.13,,,,,
5:39:47 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.67,3.61,3.99,0.94,3.71,3.79,0.75,9.57,15.27,1.86,4.51,55.54,1.62,64.56,,,,,
5:39:48 AM,22-07-23,26.4,23,0.69,0.55,0.39,1.68,3.61,3.69,0.94,3.83,3.54,0.73,9.88,14.24,1.88,4.62,53.57,1.7,68.04,,,,,
5:39:48 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.68,3.57,3.87,0.95,3.76,3.83,0.72,9.54,16.09,1.89,4.42,54.47,1.69,66.42,,,,,
5:39:49 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.68,3.64,3.81,0.87,3.78,3.57,0.66,9.84,16.65,1.91,4.37,54.14,1.66,67,,,,,
5:39:49 AM,22-07-23,26.5,23,0.69,0.54,0.42,1.7,3.55,4.66,0.96,3.49,3.57,0.71,9.84,15.9,1.9,4.44,53.17,1.68,68.8,,,,,
5:39:50 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.66,3.59,3.81,0.87,3.78,3.44,0.72,10,15.54,1.91,4.48,56.04,1.68,63.73,,,,,
5:39:50 AM,22-07-23,26.5,23,0.69,0.54,0.41,1.61,3.58,3.66,0.87,3.84,4.46,0.72,8.91,15.9,1.91,4.44,53.49,1.68,68.19,,,,,
5:39:51 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.62,3.6,3.87,0.93,3.76,3.29,0.66,10.21,15.99,1.89,4.43,54.14,1.68,67,,,,,
5:39:51 AM,22-07-23,26.4,23,0.69,0.55,0.4,1.67,3.59,3.19,0.97,4.06,3.66,0.71,9.72,16.37,1.87,4.4,54.31,1.67,66.71,,,,,
5:39:52 AM,22-07-23,26.4,23,0.69,0.55,0.37,1.67,3.67,3.81,0.94,3.78,3.57,0.7,9.84,15.9,1.86,4.44,55.21,1.68,65.13,,,,,
5:39:52 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.67,3.67,2.88,0.96,4.23,3.63,0.72,9.76,16.56,1.9,4.38,53.9,1.68,67.45,,,,,
5:39:53 AM,22-07-23,26.4,23,0.69,0.54,0.4,1.7,3.6,3.84,0.91,3.77,3.32,0.63,10.16,15.45,1.9,4.49,54.63,1.67,66.13,,,,,
5:39:53 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.6,3.61,3.9,0.94,3.75,3.51,0.71,9.92,15.81,1.89,4.45,53.49,1.66,68.19,,,,,
5:39:54 AM,22-07-23,26.4,23,0.69,0.55,0.4,1.68,3.59,3.84,0.87,3.77,3.66,0.72,9.72,15.18,1.88,4.52,54.06,1.68,67.15,,,,,
5:39:55 AM,22-07-23,26.4,23,0.69,0.55,0.41,1.69,3.57,3.72,0.95,3.82,3.54,0.71,9.88,16.46,1.9,4.39,54.55,1.68,66.27,,,,,
5:39:55 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.74,3.56,4.18,0.93,3.64,3.54,0.82,9.88,15.18,1.9,4.52,54.14,1.67,67,,,,,
5:39:56 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.64,3.59,3.84,0.86,3.77,3.89,0.67,9.46,15.63,1.92,4.47,54.06,1.64,67.15,,,,,
5:39:56 AM,22-07-23,26.5,23,0.69,0.54,0.38,1.67,3.65,3.66,0.97,3.84,4.35,0.72,9.01,14.92,1.9,4.54,52.52,1.67,70.03,,,,,
5:39:57 AM,22-07-23,26.5,23,0.69,0.54,0.4,1.67,3.6,3.84,0.88,3.77,3.44,0.7,10,17.33,1.9,4.31,53.98,1.66,67.3,,,,,
5:39:57 AM,22-07-23,26.5,23,0.69,0.54,0.42,1.68,3.55,3.38,0.94,3.97,4,0.75,9.35,16.46,1.9,4.39,54.14,1.67,67,,,,,
5:39:58 AM,22-07-23,26.4,23,0.69,0.55,0.38,1.68,3.64,4.06,0.94,3.69,3.63,0.72,9.76,16.56,1.93,4.38,54.06,1.64,67.15,,,,,
5:39:58 AM,22-07-23,26.4,23,0.69,0.55,0.48,1.7,3.4,3.52,0.94,3.91,3.96,0.7,9.39,15.63,1.89,4.47,54.06,1.67,67.15,,,,,
5:39:59 AM,22-07-23,26.4,23,0.69,0.55,0.4,1.67,3.6,3.49,0.94,3.92,3.89,0.72,9.46,16.09,1.9,4.42,53.73,1.67,67.74,,,,,
5:39:59 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.63,3.67,3.87,0.82,3.76,3.54,0.68,9.88,15.9,1.91,4.44,54.06,1.66,67.15,,,,,
5:40:00 AM,22-07-23,26.5,23,0.69,0.54,0.47,1.75,3.44,3.46,0.92,3.93,3.7,0.71,9.69,15.63,1.9,4.47,54.06,1.67,67.15,,,,,
5:40:00 AM,22-07-23,26.5,23,0.69,0.54,0.41,1.69,3.57,3.75,0.96,3.81,3.7,0.68,9.69,15.45,1.9,4.49,52.44,1.66,70.19,,,,,
5:40:01 AM,22-07-23,26.5,23,0.69,0.54,0.39,1.69,3.63,3.84,0.87,3.77,3.93,0.7,9.43,17.04,1.9,4.33,54.31,1.67,66.71,,,,,
5:40:02 AM,22-07-23,26.5,23,0.69,0.55,0.47,1.72,3.44,3.69,0.93,3.83,3.12,0.85,10.46,14.83,1.9,4.55,54.06,1.7,67.15,,,,,
5:40:02 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.67,3.61,4.32,0.94,3.6,3.03,0.72,10.59,16.46,1.9,4.39,53.49,1.67,68.19,,,,,
5:40:02 AM,22-07-23,26.4,23,0.69,0.55,0.44,1.74,3.49,3.99,0.95,3.71,3.44,0.72,10,15.27,1.9,4.51,53.57,1.67,68.04,,,,,
5:40:03 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.64,3.67,4.06,0.93,3.69,3.73,0.64,9.65,18.04,1.88,4.24,53.41,1.65,68.34,,,,,
5:40:03 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.68,3.58,2.83,0.91,4.26,3.6,0.74,9.8,16.18,1.9,4.41,53.49,1.67,68.19,,,,,
5:40:04 AM,22-07-23,26.5,23,0.69,0.54,0.37,1.65,3.67,3.81,0.93,3.78,3.29,0.67,10.21,13.75,1.91,4.68,53.98,1.63,67.3,,,,,
5:40:05 AM,22-07-23,26.5,23,0.69,0.54,0.41,1.67,3.56,3.81,0.93,3.78,3.7,0.67,9.69,14.49,1.9,4.59,53.65,1.64,67.89,,,,,
5:40:05 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.7,3.59,3.9,0.94,3.75,3.32,0.76,10.16,15.63,1.89,4.47,53.73,1.67,67.74,,,,,
5:40:06 AM,22-07-23,26.5,23,0.69,0.54,0.41,1.67,3.56,3.93,0.87,3.73,3.93,0.78,9.43,14.75,1.94,4.56,53.73,1.66,67.74,,,,,
5:40:06 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.67,3.55,3.21,0.93,4.05,3.66,0.74,9.72,16.18,1.9,4.41,54.14,1.66,67,,,,,
5:40:07 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.68,3.58,3.84,0.92,3.77,3.2,0.72,10.33,15.36,1.9,4.5,53.98,1.67,67.3,,,,,
5:40:07 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.67,3.56,3.78,0.94,3.79,3.66,0.73,9.72,14.83,1.84,4.55,52.76,1.69,69.56,,,,,
5:40:08 AM,22-07-23,26.4,23,0.69,0.54,0.45,1.79,3.46,4.06,0.94,3.69,3.32,0.93,10.16,14.83,1.94,4.55,54.14,1.69,67,,,,,
5:40:08 AM,22-07-23,26.4,23,0.69,0.55,0.43,1.65,3.52,3.66,0.92,3.84,3.44,0.66,10,16.84,1.85,4.35,54.22,1.63,66.86,,,,,
5:40:09 AM,22-07-23,26.4,23,0.69,0.54,0.41,1.69,3.58,4.62,0.96,3.5,5.03,0.71,8.43,15.63,1.9,4.47,52.68,1.66,69.72,,,,,
5:40:09 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.59,3.67,4.22,0.82,3.63,3.57,0.78,9.84,16.56,1.9,4.38,54.06,1.66,67.15,,,,,
5:40:10 AM,22-07-23,26.4,23,0.69,0.54,0.39,1.65,3.63,3.81,0.92,3.78,3.63,0.72,9.76,15.99,1.89,4.43,53.82,1.68,67.59,,,,,
5:40:10 AM,22-07-23,26.4,23,0.69,0.54,0.34,1.67,3.76,3.78,0.94,3.79,3.76,0.72,9.61,16.37,1.89,4.4,54.39,1.61,66.56,,,,,
5:40:11 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.63,3.54,4.18,0.93,3.64,3.2,0.72,10.33,15.63,1.93,4.47,53.65,1.64,67.89,,,,,
5:40:11 AM,22-07-23,26.4,23,0.69,0.54,0.35,1.67,3.74,4.18,0.94,3.64,3.57,0.72,9.84,15.27,1.94,4.51,52.84,1.69,69.41,,,,,
5:40:12 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.72,3.54,3.84,0.93,3.77,3.76,0.75,9.61,15.63,1.92,4.47,52.92,1.68,69.26,,,,,
5:40:12 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.67,3.65,3.81,0.94,3.78,3.7,0.72,9.69,15.18,1.88,4.52,54.8,1.66,65.84,,,,,
5:40:13 AM,22-07-23,26.4,23,0.69,0.55,0.39,1.67,3.61,3.21,0.94,4.05,3.89,0.74,9.46,15.63,1.93,4.47,52.36,1.67,70.34,,,,,
5:40:14 AM,22-07-23,26.4,23,0.69,0.55,0.37,1.64,3.66,3.6,0.93,3.87,3.44,0.7,10,14.92,1.9,4.54,54.22,1.67,66.86,,,,,
5:40:14 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.67,3.64,3.78,0.96,3.79,3.86,0.71,9.5,16.46,1.89,4.39,53.49,1.66,68.19,,,,,
5:40:15 AM,22-07-23,26.4,23,0.69,0.55,0.4,1.67,3.59,3.6,0.92,3.87,3.41,0.73,10.04,15.09,1.87,4.53,52.92,1.71,69.26,,,,,
5:40:15 AM,22-07-23,26.4,23,0.69,0.54,0.35,1.69,3.73,3.57,0.94,3.88,3.89,0.74,9.46,16.18,1.91,4.41,55.29,1.66,64.99,,,,,
5:40:16 AM,22-07-23,26.4,23,0.69,0.55,0.4,1.78,3.59,3.75,0.95,3.81,3.66,0.73,9.72,14.58,1.86,4.58,53.25,1.69,68.64,,,,,
5:40:16 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.64,3.68,3.78,0.96,3.79,3.57,0.67,9.84,15.18,1.94,4.52,53.82,1.72,67.59,,,,,
5:40:17 AM,22-07-23,26.4,23,0.69,0.54,0.38,1.67,3.63,3.78,0.87,3.79,3.23,0.7,10.29,15.54,1.9,4.48,53.57,1.67,68.04,,,,,
5:40:17 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.61,3.68,3.69,0.88,3.83,3.63,0.71,9.76,16.37,2.01,4.4,53.98,1.61,67.3,,,,,
5:40:18 AM,22-07-23,26.4,23,0.69,0.54,0.42,1.72,3.54,2.95,0.92,4.19,3.76,0.76,9.61,14.92,1.94,4.54,53.73,1.67,67.74,,,,,
5:40:18 AM,22-07-23,26.4,23,0.69,0.54,0.37,1.69,3.66,3.78,0.95,3.79,3.66,0.71,9.72,14.83,1.92,4.55,53.73,1.58,67.74,,,,,
5:40:19 AM,22-07-23,26.5,23,0.69,0.54,0.4,1.68,3.6,3.16,0.96,4.08,3.51,0.71,9.92,15.54,1.89,4.48,53.73,1.66,67.74,,,,,
5:40:19 AM,22-07-23,26.5,23,0.69,0.54,0.37,1.68,3.66,3.84,0.9,3.77,3.14,0.66,10.42,16.27,1.89,4.4,54.55,1.67,66.27,,,,,
5:40:20 AM,22-07-23,26.5,23,0.69,0.54,0.38,1.66,3.63,3.46,0.94,3.93,3.86,0.72,9.5,14.49,1.93,4.59,53.82,1.67,67.59,,,,,
5:40:20 AM,22-07-23,26.5,23,0.69,0.54,0.38,1.67,3.63,3.72,0.92,3.82,3.73,0.71,9.65,13.04,1.92,4.77,54.22,1.67,66.86,,,,,
5:40:21 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.69,3.6,3.46,1.01,3.93,2.86,0.7,10.87,15.27,1.85,4.51,53.09,1.74,68.95,,,,,
5:40:21 AM,22-07-23,26.5,23,0.69,0.55,0.4,1.69,3.59,3.75,0.94,3.81,3.6,0.71,9.8,15.54,1.88,4.48,54.72,1.67,65.98,,,,,
5:40:22 AM,22-07-23,26.5,23,0.69,0.54,0.38,1.69,3.63,3.46,0.94,3.93,3.76,0.73,9.61,14.49,1.88,4.59,53,1.68,69.1,,,,,
5:40:23 AM,22-07-23,26.5,23,0.69,0.54,0.42,1.65,3.55,4.06,0.85,3.69,3.89,0.74,9.46,15.63,1.88,4.47,54.96,1.62,65.55,,,,,
5:40:23 AM,22-07-23,26.5,23,0.69,0.55,0.44,1.69,3.49,3.52,1.01,3.91,3.38,0.74,10.08,15.18,1.9,4.52,53.82,1.7,67.59,,,,,
5:40:24 AM,22-07-23,26.5,23,0.69,0.54,0.39,1.63,3.62,3.81,0.9,3.78,3.51,0.68,9.92,14.66,1.9,4.57,54.22,1.69,66.86,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
