 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
5:29:45 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.58,5.89,2.7,1.69,4.35,1.2,0.95,16.08,30.32,2.3,3.52,67.65,2.35,48.47,,,,,
5:29:46 AM,22-07-23,25.8,22,0.63,0.54,0.07,2.56,6,2.71,1.79,4.34,1.15,1.01,16.38,31.17,2.26,3.49,68.38,2.38,47.72,,,,,
5:29:46 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.53,6.09,2.83,1.67,4.26,1.33,1.01,15.36,28.7,2.3,3.59,68.57,2.36,47.53,,,,,
5:29:47 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.05,2.94,1.76,4.2,1.44,1.03,14.82,29.5,2.28,3.56,68.11,2.37,48,,,,,
5:29:48 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.51,6.4,3.19,1.7,4.06,1.77,1.13,13.49,31.17,2.26,3.49,67.65,2.3,48.47,,,,,
5:29:48 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.2,3.89,1.81,3.75,1.9,1.15,13.08,31.51,2.28,3.47,67.19,2.33,48.95,,,,,
5:29:49 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.14,4.49,1.87,3.54,2,1.11,12.77,29.99,2.29,3.54,65.31,2.32,51.02,,,,,
5:29:49 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.5,6.21,4.8,1.99,3.45,1.47,1.17,14.65,29.99,2.28,3.54,67.28,2.32,48.86,,,,,
5:29:50 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.51,6.41,4.58,1.95,3.51,1.45,1.04,14.78,32.21,2.29,3.45,67.92,2.33,48.19,,,,,
5:29:50 AM,22-07-23,25.7,22,0.63,0.55,0.05,2.47,6.56,3.47,1.84,3.93,1.33,1.08,15.36,29.5,2.3,3.56,67.28,2.35,48.86,,,,,
5:29:51 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.37,6.42,3.45,1.76,3.94,1.35,1,15.23,30.49,2.25,3.52,67.19,2.32,48.95,,,,,
5:29:51 AM,22-07-23,25.7,22,0.63,0.55,0.05,2.48,6.32,3.99,1.86,3.71,1.32,1.02,15.41,29.83,2.29,3.54,66.29,2.32,49.92,,,,,
5:29:52 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.51,6.35,3.34,1.83,3.99,1.38,1.05,15.09,27.47,2.28,3.65,67.01,2.34,49.14,,,,,
5:29:52 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.43,6.32,2.96,1.75,4.19,1.26,1,15.74,30.49,2.32,3.52,66.92,2.33,49.24,,,,,
5:29:53 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.5,6.31,3.22,1.77,4.05,1.16,1.01,16.33,29.5,2.26,3.56,67.56,2.38,48.57,,,,,
5:29:53 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.51,6.25,4.35,1.89,3.58,1.17,0.99,16.23,27.62,2.28,3.64,67.92,2.35,48.19,,,,,
5:29:54 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.54,6.14,5.3,1.99,3.31,1.13,0.98,16.48,27.77,2.31,3.64,68.85,2.35,47.25,,,,,
5:29:54 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.52,6.26,5.28,2.04,3.31,1.22,0.98,15.98,29.34,2.25,3.56,68.38,2.36,47.72,,,,,
5:29:55 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.17,3.85,1.93,3.77,1.1,0.99,16.75,29.5,2.28,3.56,67.1,2.29,49.05,,,,,
5:29:55 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.22,2.67,1.74,4.37,1.13,0.97,16.54,29.66,2.31,3.55,67.37,2.34,48.76,,,,,
5:29:56 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.22,2.17,1.65,4.75,1.47,0.97,14.65,28.39,2.28,3.61,68.48,2.36,47.62,,,,,
5:29:57 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.49,6.22,2.93,1.73,4.21,1.2,1.02,16.08,31.17,2.22,3.49,67.92,2.36,48.19,,,,,
5:29:57 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.43,6.09,3.79,1.88,3.79,1.44,1.02,14.82,27.77,2.33,3.64,68.11,2.38,48,,,,,
5:29:58 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.5,6.4,3.75,1.89,3.81,1.56,1.07,14.27,30.32,2.28,3.52,68.29,2.34,47.81,,,,,
5:29:58 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.23,4.72,1.95,3.47,1.35,1.02,15.23,29.34,2.27,3.56,66.65,2.33,49.53,,,,,
5:29:59 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.13,5.07,1.98,3.37,1.63,1.01,13.99,29.02,2.28,3.58,67.56,2.34,48.57,,,,,
5:29:59 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.17,5.58,1.93,3.24,1.36,1.07,15.18,29.34,2.27,3.56,66.92,2.33,49.24,,,,,
5:30:00 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.54,6.14,5.47,1.96,3.27,1.46,1.05,14.69,29.99,2.25,3.54,67.19,2.33,48.95,,,,,
5:30:00 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.56,6.36,2.74,1.74,4.32,1.33,1.03,15.36,28.08,2.3,3.62,67.92,2.34,48.19,,,,,
5:30:01 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.54,6.15,2.07,1.57,4.84,1.25,1.03,15.79,31.68,2.29,3.47,68.57,2.35,47.53,,,,,
5:30:02 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.52,6.11,1.98,1.58,4.92,1.31,1.01,15.46,30.83,2.28,3.5,68.66,2.36,47.44,,,,,
5:30:02 AM,22-07-23,25.9,22,0.63,0.55,0.06,2.52,6.02,1.92,1.56,4.99,1.27,0.96,15.69,31.51,2.29,3.47,68.48,2.36,47.62,,,,,
5:30:02 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.55,6.1,2.2,1.53,4.72,1.16,0.99,16.33,31,2.3,3.5,68.11,2.37,48,,,,,
5:30:03 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.53,6.08,2.36,1.66,4.59,1.58,0.91,14.19,30.32,2.34,3.52,68.75,2.35,47.35,,,,,
5:30:03 AM,22-07-23,25.9,22,0.63,0.55,0.06,2.5,6.28,1.77,1.49,5.16,1.29,1.22,15.55,29.99,2.31,3.54,68.66,2.37,47.44,,,,,
5:30:04 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.5,6.3,1.5,1.48,5.51,1.24,1.01,15.83,30.66,2.13,3.51,68.94,2.42,47.16,,,,,
5:30:04 AM,22-07-23,25.9,22,0.63,0.55,0.06,2.5,6.27,1.67,1.46,5.28,1.07,1,16.91,29.83,2.31,3.54,69.59,2.37,46.52,,,,,
5:30:05 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.35,1.61,1.44,5.35,1.18,1.01,16.18,28.7,2.31,3.59,68.38,2.35,47.72,,,,,
5:30:06 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.44,6.2,1.7,1.42,5.24,1.34,1,15.27,28.7,2.31,3.59,67.37,2.35,48.76,,,,,
5:30:06 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.25,1.71,1.53,5.23,1.31,1.05,15.46,31.17,2.33,3.49,67.19,2.33,48.95,,,,,
5:30:07 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.25,1.67,1.49,5.28,1.4,0.99,15,31.86,2.28,3.46,66.29,2.33,49.92,,,,,
5:30:07 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.28,1.97,1.55,4.94,1.22,0.97,15.98,31.17,2.29,3.49,68.66,2.35,47.44,,,,,
5:30:08 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.5,6.27,2.56,1.6,4.44,1.16,0.95,16.33,30.16,2.27,3.53,69.03,2.38,47.07,,,,,
5:30:08 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.45,6.25,3.05,1.65,4.14,1.14,1.03,16.43,29.5,2.31,3.56,66.92,2.37,49.24,,,,,
5:30:09 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.53,6.36,3.02,1.74,4.15,1.35,1.02,15.23,31,2.35,3.5,67.47,2.36,48.66,,,,,
5:30:09 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.15,1.76,1.57,5.17,1.3,1.06,15.5,30.32,2.27,3.52,66.92,2.33,49.24,,,,,
5:30:10 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.16,1.61,1.5,5.35,1.41,1.04,14.96,29.83,2.28,3.54,67.47,2.34,48.66,,,,,
5:30:10 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.48,6.2,1.39,1.4,5.68,1.3,1,15.5,28.23,2.26,3.61,67.74,2.34,48.38,,,,,
5:30:11 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.27,1.37,1.4,5.71,1.17,1.02,16.28,28.08,2.29,3.62,67.74,2.34,48.38,,,,,
5:30:11 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.21,1.35,1.41,5.75,1.23,0.94,15.88,29.99,2.33,3.54,68.01,2.33,48.09,,,,,
5:30:12 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.49,6.21,1.17,1.34,6.09,1.2,0.98,16.08,27.47,2.22,3.65,67.37,2.35,48.76,,,,,
5:30:12 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.21,0.94,1.3,6.67,1.14,1.01,16.43,31.68,2.29,3.47,67.19,2.34,48.95,,,,,
5:30:13 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.5,6.32,0.9,1.32,6.78,1.12,0.98,16.59,29.66,2.29,3.55,68.11,2.38,48,,,,,
5:30:13 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.5,6.4,1.06,1.3,6.35,1.16,0.96,16.33,30.83,2.29,3.5,67.74,2.35,48.38,,,,,
5:30:14 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.48,6.45,1.18,1.31,6.07,1.2,0.96,16.08,30.66,2.37,3.51,67.65,2.31,48.47,,,,,
5:30:14 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.48,6.35,1.08,1.33,6.29,1.19,0.99,16.13,32.56,2.29,3.43,67.47,2.33,48.66,,,,,
5:30:15 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.49,6.27,1.8,1.52,5.12,1.14,0.97,16.43,30.83,2.31,3.5,66.47,2.35,49.73,,,,,
5:30:16 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.52,6.21,2.34,1.62,4.6,1.22,0.99,15.93,32.21,2.29,3.45,67.65,2.31,48.47,,,,,
5:30:16 AM,22-07-23,25.7,22,0.63,0.54,0.05,2.52,6.38,3.24,1.75,4.04,1.2,1.09,16.08,29.99,2.27,3.54,66.92,2.37,49.24,,,,,
5:30:17 AM,22-07-23,25.7,22,0.63,0.55,0.06,2.51,6.09,3.93,1.84,3.74,1.35,1.06,15.23,30.83,2.31,3.5,66.83,2.33,49.34,,,,,
5:30:17 AM,22-07-23,25.7,22,0.63,0.54,0.06,2.52,6.16,4.29,1.93,3.61,1.46,1,14.69,31,2.36,3.5,67.65,2.31,48.47,,,,,
5:30:18 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.54,6.13,4.29,1.9,3.61,1.48,1.08,14.61,30.83,2.31,3.5,67.92,2.35,48.19,,,,,
5:30:18 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.19,4.77,1.95,3.45,1.45,1.08,14.74,31,2.32,3.5,67.65,2.35,48.47,,,,,
5:30:19 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.52,6.52,3.56,1.83,3.89,1.45,1.07,14.74,32.92,2.28,3.42,69.22,2.34,46.88,,,,,
5:30:19 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.19,2.54,1.69,4.45,1.36,1.03,15.18,30.16,2.3,3.53,68.38,2.36,47.72,,,,,
5:30:20 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.21,2.43,1.65,4.53,1.41,1.05,14.96,30.83,2.29,3.5,68.01,2.36,48.09,,,,,
5:30:20 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.28,3.22,1.76,4.05,1.55,1.07,14.32,31.51,2.32,3.47,68.2,2.36,47.91,,,,,
5:30:21 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.49,6.26,3.63,1.85,3.85,1.71,1.12,13.72,28.86,2.18,3.59,68.66,2.4,47.44,,,,,
5:30:21 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.5,6.33,4.11,1.81,3.67,1.84,1.08,13.27,30.16,2.31,3.53,68.48,2.33,47.62,,,,,
5:30:22 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.19,4.29,1.88,3.61,1.59,1.09,14.15,30.16,2.3,3.53,67.65,2.33,48.47,,,,,
5:30:22 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.45,6.16,4.38,1.92,3.58,1.59,1.09,14.15,27.77,2.34,3.64,68.11,2.36,48,,,,,
5:30:23 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.52,6.33,4.6,1.91,3.5,1.53,1.06,14.4,30.16,2.34,3.53,66.92,2.34,49.24,,,,,
5:30:23 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.25,4.7,1.88,3.47,1.27,1.02,15.64,31,2.33,3.5,67.65,2.34,48.47,,,,,
5:30:24 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.23,4.63,2.01,3.5,1.3,1.01,15.5,31.34,2.29,3.48,68.29,2.34,47.81,,,,,
5:30:25 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.5,6.43,5.52,2.05,3.25,1.23,0.97,15.88,29.83,2.24,3.54,68.85,2.36,47.25,,,,,
5:30:25 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.03,5.33,1.92,3.3,1.29,1.05,15.55,28.55,2.32,3.6,68.29,2.37,47.81,,,,,
5:30:26 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.27,6.16,2.03,3.11,1.17,1.02,16.28,31.34,2.2,3.48,68.57,2.4,47.53,,,,,
5:30:26 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.25,5.81,2.05,3.19,1.33,1,15.36,28.39,2.24,3.61,67.92,2.33,48.19,,,,,
5:30:27 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.5,6.33,6.01,2.04,3.14,1.14,0.97,16.43,32.38,2.31,3.44,67.74,2.35,48.38,,,,,
5:30:27 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.44,6.23,4.97,2.01,3.4,1.18,0.96,16.18,32.21,2.34,3.45,67.56,2.31,48.57,,,,,
5:30:28 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.13,3.81,1.85,3.78,1.11,1,16.64,32.03,2.33,3.45,67.1,2.29,49.05,,,,,
5:30:28 AM,22-07-23,25.9,22,0.63,0.55,0.05,2.49,6.32,3.38,1.75,3.97,1.05,0.97,17.07,30.83,2.3,3.5,67.47,2.33,48.66,,,,,
5:30:29 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.49,6.32,3.65,1.82,3.85,1.27,0.92,15.69,30.16,2.29,3.53,66.65,2.35,49.53,,,,,
5:30:29 AM,22-07-23,25.9,22,0.63,0.55,0.06,2.47,6.22,3.41,1.79,3.95,1.1,0.99,16.69,29.99,2.29,3.54,67.47,2.33,48.66,,,,,
5:30:30 AM,22-07-23,25.9,22,0.63,0.55,0.06,2.42,6.2,2.59,1.72,4.42,1.05,0.96,17.07,31.86,2.3,3.46,68.11,2.36,48,,,,,
5:30:30 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.25,2.24,1.61,4.69,1.14,0.91,16.43,32.21,2.29,3.45,68.11,2.34,48,,,,,
5:30:31 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.45,6.4,2.12,1.64,4.79,1.17,0.96,16.23,31.17,2.31,3.49,67.28,2.35,48.86,,,,,
5:30:31 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.48,6.26,2.3,1.63,4.63,1.01,0.97,17.35,31.17,2.29,3.49,67.47,2.36,48.66,,,,,
5:30:32 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.3,1.74,1.5,5.19,1.52,1.04,14.44,29.83,2.3,3.54,67.83,2.33,48.28,,,,,
5:30:32 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.23,1.92,1.53,4.99,1.34,0.96,15.27,29.34,2.28,3.56,65.58,2.32,50.72,,,,,
5:30:33 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.5,6.3,1.54,1.43,5.46,1.09,1.03,16.8,30.66,2.3,3.51,67.19,2.29,48.95,,,,,
5:30:33 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.28,1.59,1.49,5.38,1.15,0.98,16.38,30.83,2.33,3.5,67.92,2.35,48.19,,,,,
5:30:34 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.52,6.21,1.37,1.38,5.71,1.17,0.97,16.28,33.1,2.3,3.41,67.65,2.34,48.47,,,,,
5:30:35 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.17,1.39,1.43,5.68,1.03,0.98,17.23,30.32,2.3,3.52,67.74,2.34,48.38,,,,,
5:30:35 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.22,1.69,1.49,5.25,1.39,0.93,15.04,30.66,2.3,3.51,68.38,2.35,47.72,,,,,
5:30:36 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.47,6.26,1.46,1.48,5.57,1.08,0.98,16.85,31.51,2.21,3.47,67.92,2.39,48.19,,,,,
5:30:36 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.53,6.31,1.49,1.4,5.53,0.99,0.98,17.51,29.66,2.31,3.55,67.56,2.31,48.57,,,,,
5:30:37 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.48,6.37,2.17,1.57,4.75,1.14,0.94,16.43,31.86,2.35,3.46,67.83,2.29,48.28,,,,,
5:30:37 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.48,6.22,1.84,1.56,5.07,1.11,0.96,16.64,32.92,2.31,3.42,67.56,2.33,48.57,,,,,
5:30:38 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.44,6.26,1.71,1.49,5.23,1.04,0.95,17.12,30.83,2.29,3.5,68.01,2.34,48.09,,,,,
5:30:38 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.52,6.23,1.49,1.42,5.53,1.34,1,15.32,29.99,2.25,3.54,67.47,2.33,48.66,,,,,
5:30:39 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.51,6.11,1.39,1.4,5.68,1.13,0.97,16.48,29.02,2.32,3.58,67.47,2.32,48.66,,,,,
5:30:39 AM,22-07-23,25.9,22,0.63,0.55,0.05,2.53,6.31,1.31,1.25,5.82,1.1,0.94,16.69,26.72,2.33,3.69,67.65,2.33,48.47,,,,,
5:30:40 AM,22-07-23,25.9,22,0.63,0.54,0.06,2.49,6.2,1.2,1.37,6.03,1.23,0.99,15.88,31.51,2.3,3.47,68.75,2.34,47.35,,,,,
5:30:40 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.49,6.4,1.03,1.34,6.42,1.2,1.01,16.08,29.99,2.29,3.54,67.19,2.33,48.95,,,,,
5:30:41 AM,22-07-23,25.8,22,0.63,0.55,0.06,2.46,6.28,1.18,1.3,6.07,1.3,1.05,15.5,30.66,2.29,3.51,68.01,2.34,48.09,,,,,
5:30:41 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.51,6.48,1.41,1.42,5.66,1.38,0.98,15.09,31.86,2.31,3.46,68.01,2.35,48.09,,,,,
5:30:42 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.22,1.36,1.35,5.74,1.56,1.06,14.27,32.38,2.3,3.44,67.74,2.32,48.38,,,,,
5:30:42 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.51,6.1,1.36,1.39,5.74,1.38,1.06,15.09,31.17,2.32,3.49,66.38,2.26,49.83,,,,,
5:30:43 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.26,1.19,1.42,6.06,1.42,1.09,14.91,30.16,2.32,3.53,66.83,2.32,49.34,,,,,
5:30:44 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.53,6.19,1.65,1.45,5.3,1.11,1.04,16.64,28.08,2.3,3.62,67.47,2.31,48.66,,,,,
5:30:44 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.51,6.38,1.4,1.36,5.67,1.22,0.99,15.93,31.51,2.29,3.47,67.47,2.35,48.66,,,,,
5:30:45 AM,22-07-23,25.8,22,0.63,0.54,0.06,2.5,6.27,1.67,1.46,5.28,1.24,0.99,15.83,31,2.32,3.5,67.56,2.33,48.57,,,,,
5:30:45 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.5,6.47,1.99,1.57,4.91,1.38,0.99,15.09,29.5,2.29,3.56,67.74,2.34,48.38,,,,,
5:30:46 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.5,6.42,1.62,1.47,5.34,1.2,0.99,16.08,30.16,2.29,3.53,66.56,2.33,49.63,,,,,
5:30:46 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.46,6.48,1.88,1.48,5.03,1.31,1.09,15.46,31.86,2.28,3.46,67.37,2.33,48.76,,,,,
5:30:47 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.41,6.33,1.49,1.43,5.52,1.22,1.02,15.98,29.83,2.32,3.54,66.2,2.32,50.02,,,,,
5:30:47 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.51,6.5,1.32,1.42,5.81,1.32,0.98,15.41,30.49,2.3,3.52,67.19,2.3,48.95,,,,,
5:30:48 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.45,6.6,1.14,1.33,6.16,1.42,1.04,14.91,31.51,2.28,3.47,66.83,2.32,49.34,,,,,
5:30:48 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.43,6.37,1.3,1.37,5.84,1.73,1.08,13.64,29.5,2.29,3.56,66.2,2.33,50.02,,,,,
5:30:49 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.39,6.61,1.13,1.37,6.18,1.49,1.09,14.57,29.66,2.27,3.55,67.37,2.36,48.76,,,,,
5:30:49 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.43,6.41,1.25,1.31,5.94,1.28,0.97,15.6,31,2.28,3.5,68.38,2.3,47.72,,,,,
5:30:50 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.36,1.03,1.34,6.42,1.29,1.04,15.55,31.51,2.29,3.47,67.28,2.34,48.86,,,,,
5:30:50 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.48,6.5,1.13,1.27,6.18,1.28,1.03,15.6,30.32,2.28,3.52,67.28,2.29,48.86,,,,,
5:30:51 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.53,6.46,1.11,1.29,6.23,1.17,0.96,16.28,30.49,2.3,3.52,66.56,2.33,49.63,,,,,
5:30:51 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.44,6.62,1.23,1.29,5.97,1.06,0.98,16.96,29.66,2.29,3.55,66.65,2.32,49.53,,,,,
5:30:52 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.45,1.54,1.45,5.46,1.24,0.96,15.83,29.83,2.29,3.54,66.83,2.32,49.34,,,,,
5:30:52 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.49,6.38,2.05,1.57,4.86,1.14,0.94,16.43,29.99,2.3,3.54,66.74,2.31,49.43,,,,,
5:30:53 AM,22-07-23,25.8,22,0.63,0.54,0.04,2.45,6.77,1.39,1.42,5.68,0.99,1,17.51,29.99,2.29,3.54,67.01,2.33,49.14,,,,,
5:30:54 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.38,6.55,1,1.29,6.49,1.2,0.96,16.08,28.7,2.3,3.59,67.83,2.32,48.28,,,,,
5:30:54 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.36,6.51,0.97,1.3,6.59,1.07,0.96,16.91,31,2.31,3.5,67.65,2.35,48.47,,,,,
5:30:55 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.43,6.6,0.93,1.25,6.69,1.26,0.95,15.74,31,2.35,3.5,67.74,2.34,48.38,,,,,
5:30:55 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.57,1.18,1.29,6.07,1.2,0.96,16.08,29.66,2.31,3.55,67.83,2.29,48.28,,,,,
5:30:56 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.48,6.56,1.1,1.32,6.24,1.12,0.95,16.59,29.99,2.29,3.54,68.11,2.34,48,,,,,
5:30:56 AM,22-07-23,25.8,22,0.63,0.55,0.04,2.4,6.68,1.13,1.3,6.18,1.09,0.96,16.8,30.16,2.29,3.53,67.56,2.3,48.57,,,,,
5:30:57 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.46,6.38,1.18,1.32,6.07,1.09,0.94,16.8,29.83,2.35,3.54,67.47,2.31,48.66,,,,,
5:30:57 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.45,1.37,1.41,5.72,1.34,1,15.27,30.16,2.29,3.53,67.56,2.34,48.57,,,,,
5:30:58 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.46,6.55,1.02,1.34,6.44,1.16,1,16.33,30.49,2.28,3.52,67.37,2.31,48.76,,,,,
5:30:58 AM,22-07-23,25.9,22,0.63,0.54,0.05,2.47,6.52,1.06,1.28,6.35,1.22,0.98,15.98,32.21,2.29,3.45,66.02,2.32,50.22,,,,,
5:30:59 AM,22-07-23,25.9,22,0.63,0.54,0.04,2.38,6.74,1.11,1.32,6.23,1.01,1.01,17.4,29.02,2.27,3.58,67.19,2.33,48.95,,,,,
5:30:59 AM,22-07-23,25.9,22,0.63,0.55,0.05,2.4,6.52,0.9,1.26,6.78,1.18,0.97,16.18,34.77,2.33,3.35,67.19,2.32,48.95,,,,,
5:31:00 AM,22-07-23,25.8,22,0.63,0.54,0.04,2.43,6.74,0.82,1.23,7.04,1.13,0.96,16.48,29.18,2.34,3.57,67.28,2.33,48.86,,,,,
5:31:01 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.47,6.37,0.76,1.16,7.25,1.15,0.94,16.38,27.93,2.28,3.63,67.56,2.29,48.57,,,,,
5:31:02 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.41,6.42,0.84,1.21,6.96,1,0.95,17.46,32.21,2.3,3.45,66.56,2.32,49.63,,,,,
5:31:02 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.36,6.48,0.98,1.24,6.55,1.14,0.98,16.43,27.32,2.27,3.66,67.47,2.34,48.66,,,,,
5:31:02 AM,22-07-23,25.8,22,0.63,0.54,0.05,2.45,6.55,1.08,1.31,6.29,1.31,1.02,15.46,32.74,2.32,3.43,67.37,2.33,48.76,,,,,
5:31:03 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.44,6.59,1.13,1.31,6.18,1.27,1.02,15.64,31,2.25,3.5,67.83,2.37,48.28,,,,,
5:31:03 AM,22-07-23,25.8,22,0.63,0.55,0.05,2.49,6.62,1.13,1.33,6.18,1.29,1.05,15.55,31.34,2.31,3.48,68.01,2.35,48.09,,,,,
